ESTACIàN;CàDIGO;X=N;Y=E;MUNICIPIO;CUENCA;A¥O;ENERO;FEBRERO;MARZO;ABRIL;MAYO;JUNIO;JULIO;AGOSTO;SEPTIEMBRE;OCTUBRE;NOVIEMBRE;DICIEMBRE;SUMAMESES;PROMEDIOMESES;PROMEDIOMESESNOCERO
San Gregorio;2120180;1011130;955600;Cachipay;R. Cur¡;2017;135,8;28;329,7;107,2;153,6;58;0;0;40,7;99,9;207,9;117,2;1278;106,5;127,8
Los Colorados;3509507;1100220;1134650;Aquitania;Lag. Tota;1996;13,3;44,2;97,4;101,7;129,9;185,1;272,8;152,7;115,6;128,5;96,2;23,6;1361;113,42;113,42
Argelia;2120644;974200;925400;Ricaurte;R. Bogot ;1998;16,4;7,4;77,7;116,8;78,9;0;0;0;35,6;143,3;42;142,7;660,8;55,07;73,42
La Uni¢n;2120055;1030640;980540;Subachoque;R. Subachoque;1981;0;9;27;93;171;86;18;62;45,5;175;71,5;42;800;66,67;72,73
Guarani El Pe¤¢n;2120060;980870;976070;Sibat‚;Emb. Mu¤a;2000;0;0;0;0;0;33;60,5;52;110;132;87;191;665,5;55,46;95,07
La Victoria;2120640;985690;941710;Tocaima;R. Bogot ;2006;42,3;20,8;125,1;162;82;50,1;22,2;16,3;59,5;101;246,6;81,5;1009,4;84,12;84,12
El Pino;2401716;1074000;1026000;Sutatausa;R. Suta;1961;120,8;44,7;79,1;27,9;8,6;28,7;16,2;11;8,5;166,1;79,8;13,4;604,8;50,4;50,4
Salucio;2120027;1057200;1039700;Chocont ;R. Bogot ;1981;0;29;16;100;160;87;55;58;54;90;67;25;741;61,75;67,36
Zipaquir ;2120074;1047850;1007620;Zipaquir ;R. Negro;1961;22,4;5,6;101,5;78,1;12,8;147,8;26,2;125,1;115,1;253,2;61,5;9,3;958,6;79,88;79,88
Guarani El Pe¤¢n;2120060;980870;976070;Sibat‚;Emb. Mu¤a;2011;22;127,5;146,3;301,9;127;32,8;70;32;67;136;205;0;1267,5;105,63;115,23
Salucio;2120027;1057200;1039700;Chocont ;R. Bogot ;1998;1,6;11,8;78,1;27;138,4;57,1;147,7;48;31;47,1;33,9;113,5;735,2;61,27;61,27
San Gregorio;2120180;1011130;955600;Cachipay;R. Cur¡;2016;6,7;70,5;101,2;134,7;67,8;44,3;34,3;10,7;69,7;54,2;150,6;210,2;954,9;79,58;79,58
Las Violetas;2120637;973395;931870;Agua de Dios;R. Bogot ;2016;0,5;52,1;215,1;251,5;166,8;49;27,2;19,8;74,9;256,3;86;185,2;1384,4;115,37;115,37
El Coche;2120194;1034300;1026400;Guatavita;R. Aves;2000;113,2;71,2;105,5;39,8;85,6;63,1;69;73,6;110,7;63,3;79,3;30,3;904,6;75,38;75,38
Ventalarga;2120026;1053180;1002950;Zipaquir ;R. Fr¡o;1957;49;28,9;91;77,3;104,1;65,5;89;85,8;29,6;154,1;26,4;45,3;846;70,5;70,5
La Lumbre;2120525;1003730;987701;Santafe de Bogot ;R. Tunjuelo;1960;4;20;60,5;71,1;66;25,5;35;25;24,5;63;44;67,5;506,1;42,18;42,18
La Iberia;2120548;1048900;1038800;Chocont ;Emb. Sisga;2014;7;18,4;98,6;63,6;77;137;117,1;102,5;92,7;96,7;60,8;50,2;921,6;76,8;76,8
La Picota;2120156;995500;994600;Santafe de Bogot ;R. Tunjuelo;1998;0;16,6;35,8;28,7;39,9;33,8;38,4;50,9;30,5;42,1;69;72,5;458,2;38,18;41,65
El Hato No. 3;2401054;1072825;1014162;Carmen de Carupa;R. El Hato;1992;136;89;43;0;74;62;61;27;62;75;147;86;862;71,83;78,36
Los Arrayanes;2401031;1109880;1040300;Tinjac ;R. Su rez;1984;117;117,5;86;125,5;168,5;97,5;65,5;43,5;123;190;161,5;120,5;1416;118;118
San Jorge;2120172;990160;987380;Soacha;R. Soacha;1999;35,1;24,4;63,8;66,8;65,9;30,4;47,9;65,3;133,4;46,1;61,3;44,8;685,2;57,1;57,1
El Zarzal;2401051;1095650;1046980;Guachet ;Lag. F£quene;1989;30;164,6;188,5;73,1;72,3;23,5;56,3;31,2;93,5;73,8;140,6;50,3;997,7;83,14;83,14
El Triangulo;2401039;1078310;1051230;Lenguazaque;R. Lenguazaque;1989;0;0;0;9,1;86,9;70,1;91,3;67,9;52,8;38,6;57,2;18,4;492,3;41,03;54,7
Esclusa Tol¢n;2401518;1113740;1031620;Chiquinquir ;R. Su rez;1991;36,9;11,9;111;146,1;155,5;72,9;45,7;14,9;124,7;85,7;93,8;36,8;935,9;77,99;77,99
El Alisal;3509010;1092850;1121640;Aquitania;Lag. Tota;1990;7;41;110;149;175;108;157;199;95;65;133;20;1259;104,92;104,92
Tocancip ;2120104;1040820;1017940;Tocancip ;R. Bogot ;1981;24,5;26;50,5;184;162,5;74;26,5;59;66;88,5;122,5;62,5;946,5;78,88;78,88
Almaviva;2120113;1029965;1005600;Ch¡a;R. Bogot ;1973;0;0;0;16,5;24,7;38,7;27,5;59;129;81,5;119;111,5;607,4;50,62;67,49
Guarani El Pe¤¢n;2120060;980870;976070;Sibat‚;Emb. Mu¤a;1995;29,4;40,9;202,3;222,3;212,7;96,3;55;110,9;53,9;236,4;65,8;220,8;1546,7;128,89;128,89
Agua Fr¡a;2306033;1056980;957820;Quebradanegra;R. Tobia;1995;0;0;0;0;33,6;78,7;89,5;145,2;149;270,7;82,7;150,7;1000,1;83,34;125,01
Paloquemao;2120652;1018150;967050;Zipac¢n;R. Apulo;2018;67,8;96,6;83,5;184,6;218,5;0;0;0;0;0;0;0;651;54,25;130,2
El Fute;2120166;1002150;977280;Soacha;R. Bogot ;2017;110,2;79,1;99,7;34,8;74,9;40,4;8;57;10,7;45;116;16,5;692,3;57,69;57,69
El Hato No. 1;2401052;1077060;1017125;Carmen de Carupa;R. El Hato;1996;22;47;139;84;88;55;73;29;0;203;85;64;889;74,08;80,82
La Virginia;2120046;1037985;1001130;Tabio;R. Fr¡o;1954;29,1;31,7;42,9;92,2;55,7;81,5;62,5;83,5;196,3;175,7;93,3;145;1089,4;90,78;90,78
Las Margaritas;2120071;1026200;980750;Subachoque;R. Subachoque;1978;12;41;60;205;143;112;31;40;118;137;98;59;1056;88;88
Barrancas;2120633;1062200;1025740;Tausa;R. Checua;1998;2;10,3;165,6;25,8;96,1;43,9;94,8;29,1;18,4;32,1;58,9;77,6;654,6;54,55;54,55
El Placer;2123502;1007762;928174;Puli;R. Magddalena;2001;8,1;146,8;212,4;38,1;94,6;52,6;21,6;17,8;80,3;142,1;68,2;118,8;1001,4;83,45;83,45
La Uni¢n;2120055;1030640;980540;Subachoque;R. Subachoque;2010;12;21;8;226;285;152;249;66;125;121;110;172;1547;128,92;128,92
Agua Fr¡a;2306033;1056980;957820;Quebradanegra;R. Tobia;2014;193,3;83,2;171,6;140,6;210,6;95,1;24,9;27,5;82,2;229,5;161;226,9;1646,4;137,2;137,2
Usaqu‚n;2120111;1010630;1005770;Santafe de Bogot ;R. Bogot ;1990;195,5;72;125;124;144;35;34;41;27;119;183;0;1099,5;91,63;99,95
Argelia;2120644;974200;925400;Ricaurte;R. Bogot ;2000;7,9;74;97,4;101;212,4;157;1,4;9,1;93,6;110,3;43,6;36,7;944,4;78,7;78,7
Guarani El Pe¤¢n;2120060;980870;976070;Sibat‚;Emb. Mu¤a;1979;25;21;78;117;94;88;43;59;116;276;259;77;1253;104,42;104,42
Do¤a Juana;2120630;992300;993700;Santafe de Bogot ;R. Tunjuelo;2017;18,1;50,5;146,8;48,3;107,2;120,7;53,2;74,6;25;50,8;73,8;43,2;812,2;67,68;67,68
Tatambo;2120636;967800;924000;Ricaurte;R. Bogot ;1997;65,5;19;106,1;66,7;110,6;179,5;3,2;1,3;24;103,9;60,9;59,6;800,3;66,69;66,69
San Miguel de Sema;2401531;1102290;1040620;San Miguel de Sema;Lag. F£quene;1995;0,4;86,7;269,4;142,4;76;65,2;48,9;183,4;86,3;193,9;202,6;150,2;1505,4;125,45;125,45
Sutamarch n;2401029;1113200;1050440;Sutamarch n;R. Sutamarch n;1982;84;83;112;135;83;0;47;0;51;173;97;26;891;74,25;89,1
Acandy;2120141;1051680;1019820;Nemoc¢n;R. Checua;2016;43,5;16,2;85,8;43,1;42,9;44,3;56;63,7;36,5;100;76,6;85,8;694,4;57,87;57,87
Esc Samper Madrid;2120641;988200;948800;Apulo;R. Calandaima;2017;98,9;37,4;305,4;94,9;254,5;55,8;23,6;31,6;88,3;83,2;185,1;146,4;1405,1;117,09;117,09
La Uni¢n;2120055;1030640;980540;Subachoque;R. Subachoque;2013;13;106;134;179;234;45;27;20,7;39,5;105;154;165;1222,2;101,85;101,85
Tisquesusa;2120631;1021250;977080;Facatativ ;R. Subachoque;1971;72,6;55,4;173,8;76,3;118,6;50,1;41,2;67,4;44,4;128,8;97;50,1;975,7;81,31;81,31
Tapias;2401028;1077715;1040005;Lenguazaque;R. Lenguazaque;1974;26;95,6;64;90,4;97,8;50,3;28,6;16;68,9;93,6;103,7;11,9;746,8;62,23;62,23
Las Villetas;3509508;1112430;1129290;Aquitania;Lag. Tota;1986;8,9;0;55,9;139;77,6;80,5;57,3;22,1;64,2;235;76;1,5;818;68,17;74,36
Central No. 2;2401068;1132840;1040390;Puente Nacional;R. Su rez;2016;18,3;139,8;285,5;347,3;262,5;73,3;189,8;34,5;220,3;247;260,2;354,8;2433,3;202,78;202,78
Sta Isabel;2120176;1044050;1001070;Tabio;R. Fr¡o;1988;23;0;0,5;11;12;20,5;10,3;30,3;14,4;68;43;219;452;37,67;41,09
Los Arrayanes;2401031;1109880;1040300;Tinjac ;R. Su rez;1965;40;66;52;326;178,5;9;12,5;64;21;191,5;248;104;1312,5;109,38;109,38
Ventalarga;2120026;1053180;1002950;Zipaquir ;R. Fr¡o;1995;17,9;53,4;46,7;67;112,4;72,7;83,6;122;89,7;93,5;65,3;120,3;944,5;78,71;78,71
Agua Fr¡a;2306033;1056980;957820;Quebradanegra;R. Tobia;2016;21,6;132,1;101;159,3;177,8;28,6;17,5;2,6;53,7;236,8;168,3;123,4;1222,7;101,89;101,89
El Hato;2401035;1076620;1019050;Carmen de Carupa;R. El Hato;1995;35,7;39,5;153;51,8;69,3;39,5;74,5;122,5;19,6;64,5;50,5;115,8;836,2;69,68;69,68
Zipaquir ;2120074;1047850;1007620;Zipaquir ;R. Negro;2012;69,7;47,6;109,8;192,3;100,3;53,1;110,5;58,7;28,9;176,8;87,9;22,6;1058,2;88,18;88,18
Acandy;2120141;1051680;1019820;Nemoc¢n;R. Checua;1986;62;146;99;47;126;120;52;41;90;293;100;9;1185;98,75;98,75
La Uni¢n;2120055;1030640;980540;Subachoque;R. Subachoque;1993;68,9;82,5;169,5;183;145;33,5;60;13,5;104;69,5;209,5;116,5;1255,4;104,62;104,62
San Miguel de Sema;2401531;1102290;1040620;San Miguel de Sema;Lag. F£quene;2002;0;115;243;355;79,4;35,5;20,8;41,8;59,5;61,8;55,3;50,4;1117,5;93,13;101,59
El Acomodo;2306516;1046310;971945;La Vega;R. Negro;2013;259;348,9;253,5;223,4;244,5;54,4;7,9;81,9;67,4;258,4;399,6;270,2;2469,1;205,76;205,76
Los Lagos;2120635;990700;963500;Viot ;R. Calandaima;1988;0;0;0;0;0;0;11,4;110,4;161,2;151,6;296,3;233,9;964,8;80,4;160,8
Sutamarch n;2401029;1113200;1050440;Sutamarch n;R. Sutamarch n;1989;31,1;29,6;123,6;17,8;59,7;54,3;11;0;27,2;38,1;29,9;20,7;443;36,92;40,27
Pozo Azul;2120181;969200;917550;Girardot;R. Bogot ;2010;32,9;21,7;51,7;507,1;232,7;75;190,6;17;67,3;70,4;112,4;49,1;1427,9;118,99;118,99
El Encanto;2401510;1064300;1020600;Tausa;R. Ubat‚;1961;55;10;70;74;18,5;54,5;44;29,5;18,5;162,5;70,5;8;615;51,25;51,25
Represa Sisga;2120539;1054000;1038500;Chocont ;Emb. Sisga;1947;36,8;9,7;3,7;41,2;69,5;101,3;127,2;72,6;35,7;77,3;7,4;0;582,4;48,53;52,95
Sutamarch n;2401029;1113200;1050440;Sutamarch n;R. Sutamarch n;1964;7;63,5;37;167;135,5;87,5;36,5;18;39,5;132;79,5;33;836;69,67;69,67
Lag del Indio;2120184;978500;959200;Viot ;R. Calandaima;2014;199,3;285,8;404,8;144,7;251,9;61,8;15,4;26,7;80,4;259,6;277,2;258;2265,6;188,8;188,8
Zipaquir ;2120074;1047850;1007620;Zipaquir ;R. Negro;1942;0;145,6;58,8;156,1;114,4;0,1;0;5,4;21,1;148,8;86,1;0;736,4;61,37;81,82
Bombas Sesquil‚;2120187;1049890;1031100;Sesquil‚;Emb. Tomin‚;2016;12,8;15,4;35,3;98,3;55,6;51,5;72,8;51,2;99,3;54,6;95,5;35,3;677,6;56,47;56,47
Ventalarga;2120026;1053180;1002950;Zipaquir ;R. Fr¡o;2003;0;0;0;0;0;0;136,5;0;78,5;0;78,5;0;293,5;24,46;97,83
El Bosque;2120085;986200;995560;Santafe de Bogot ;R. Tunjuelo;1994;153,5;200;143,5;94,3;119,8;145,5;183;164,7;91,4;72,6;99,3;50,6;1518,2;126,52;126,52
Usaqu‚n;2120111;1010630;1005770;Santafe de Bogot ;R. Bogot ;1987;25;60;91;100;154;14;81;53;41;260;130;27;1036;86,33;86,33
Usaqu‚n;2120111;1010630;1005770;Santafe de Bogot ;R. Bogot ;1958;75,8;65,5;41,9;54,5;53,8;32,6;29,4;68,3;41,2;146,8;233,8;117,9;961,5;80,13;80,13
Edificio CAR;2120058;1000000;1000000;Santafe de Bogot ;Bogot ;1998;0,7;8,3;0;0,9;182,2;43,5;10,5;78,4;84,8;65,6;129;94,1;698;58,17;63,45
Los Pinos;2401116;1000000;1000000;Suesca;Lag. Suesca;2017;41,4;20,7;157,3;57;85;93;58;31;17;66;27;71;724,4;60,37;60,37
Tocancip ;2120104;1040820;1017940;Tocancip ;R. Bogot ;1976;18,6;19,1;85,3;59,9;56,7;65,5;30,9;52;54,5;185;121,5;60;809;67,42;67,42
El Hato No. 4;2401055;1069875;1012800;Carmen de Carupa;R. El Hato;1979;0;36;111;173;146;114;99;54;35;77;98;61;1004;83,67;91,27
Las Cintas;3509509;1112800;1133900;Aquitania;Lag. Tota;1991;6,3;16,8;99,4;133;127,3;119,9;139,2;235,6;72,6;84,5;139,3;39,9;1213,8;101,15;101,15
El Triangulo;2401039;1078310;1051230;Lenguazaque;R. Lenguazaque;1995;0;0;151,4;118,4;96,5;123,1;103;69,7;70,4;89;55,5;73,1;950,1;79,18;95,01
Represa Sisga;2120539;1054000;1038500;Chocont ;Emb. Sisga;1957;0;7,6;53,8;75,3;179,4;104,8;103,7;106,5;46,5;95,3;21,9;9,5;804,3;67,03;73,12
Do¤a Juana;2120630;992300;993700;Santafe de Bogot ;R. Tunjuelo;2015;19,2;39,9;62,7;27,1;38,8;137,6;65,6;43,4;35,5;21,1;22,2;4,2;517,3;43,11;43,11
Guanquica No. 1;2120033;1065130;1015270;Tausa;Emb. Neusa;1958;8,5;29,1;35,9;64,3;74,3;69,8;46,5;52,6;14,2;105,9;120,3;35,4;656,8;54,73;54,73
Do¤a Juana;2120630;992300;993700;Santafe de Bogot ;R. Tunjuelo;1998;3,9;10,5;55,6;20,7;166,6;56,8;69,5;45;27;56,2;58,6;122,2;692,6;57,72;57,72
El Triangulo;2401039;1078310;1051230;Lenguazaque;R. Lenguazaque;1972;70,2;22,9;67,9;203,4;66,1;68,2;76,2;59,8;39,5;35,6;70,9;13,6;794,3;66,19;66,19
Bojac ;2120075;1014937;970678;Bojac ;R. Bojac ;2016;24,5;9,1;15;101,5;78;25,5;62,2;11;79,1;64,2;81,5;20,5;572,1;47,68;47,68
El Bosque;2120085;986200;995560;Santafe de Bogot ;R. Tunjuelo;1980;53,1;64,2;54;133,7;88,5;302,1;115,6;149,7;111,4;156,2;69,2;60;1357,7;113,14;113,14
Sta Isabel;2120176;1044050;1001070;Tabio;R. Fr¡o;1997;24,6;4,5;12,1;25;8,1;22,7;21,1;2,3;6,5;8,7;26,2;0;161,8;13,48;14,71
La Balsa;2401514;1114150;131690;Chiquinquir ;R. Su rez;1962;28;41;111,6;120;156,6;133,5;19;43,1;47,7;169,2;153;17;1039,7;86,64;86,64
Los Arrayanes;2401031;1109880;1040300;Tinjac ;R. Su rez;1974;39;183;237,5;287,5;176,5;66,5;20;28,5;175,5;342;323;47,5;1926,5;160,54;160,54
La Lumbre;2120525;1003730;987701;Santafe de Bogot ;R. Tunjuelo;1983;5,1;46,8;63,5;129,2;50,8;39,4;44,3;45,3;32,8;89,5;79,8;40,9;667,4;55,62;55,62
Tomin‚ Guatavita 2;3506029;1031460;1031172;Guatavita;Emb- Tomin‚;1955;44;75;55;140;35;18;84;15;86;101;125;89;867;72,25;72,25
Planadas;2120691;1050916;996822;Subachoque;R. Subachoque;2018;33,6;123,9;96,6;153,5;27,6;0;0;0;0;0;0;0;435,2;36,27;87,04
San Miguel de Sema;2401531;1102290;1040620;San Miguel de Sema;Lag. F£quene;1964;40;101,5;62,5;277,5;203;201;76,5;98,5;110;183;226;93;1672,5;139,38;139,38
Los Arrayanes;2401031;1109880;1040300;Tinjac ;R. Su rez;2002;0,7;38,2;182,5;252,3;112,6;63;46,4;36,2;76;120,6;50;140,4;1118,9;93,24;93,24
Las Violetas;2120637;973395;931870;Agua de Dios;R. Bogot ;1989;0;0;0;0;0;30;33,8;0;85,4;29,7;89;10;277,9;23,16;46,32
Las Villetas;3509508;1112430;1129290;Aquitania;Lag. Tota;1979;10,8;22,4;84,6;171,9;61,7;158,3;98;118;45,6;148,4;254;43;1216,7;101,39;101,39
El Hato;2401035;1076620;1019050;Carmen de Carupa;R. El Hato;1994;130,8;50,5;67,3;102,7;89,2;39,2;39,8;26,9;53,5;100,9;135;4;839,8;69,98;69,98
Sutatausa;2401521;1071880;1025020;Sutatausa;R. Suta;1979;19,5;25,8;84,9;124,6;96,9;77,6;24,7;66,3;27,7;201,6;122,5;44,1;916,2;76,35;76,35
Argelia;2120644;974200;925400;Ricaurte;R. Bogot ;2017;21,5;34,9;203,1;103,3;134,9;109,2;16,6;25,4;51,9;101,9;235,6;22,6;1060,9;88,41;88,41
Zipaquir ;2120074;1047850;1007620;Zipaquir ;R. Negro;2001;28,3;18,8;17,4;34;48;34;48;48,3;80,6;52,9;45,5;42,9;498,7;41,56;41,56
Montecillos;2120195;1035750;1029000;Guatavita;R. Aves;2017;16,4;62,2;79,2;30,2;126,6;61,1;45,1;25;30,3;39,2;36,2;37,9;589,4;49,12;49,12
Apto Guaymaral;2120559;1023950;1001550;Santafe de Bogot ;R. Bogot ;2017;34,8;45,4;188,1;99,5;123,8;57,9;23;67,3;50;77,1;157,8;101;1025,7;85,48;85,48
Sutamarch n;2401029;1113200;1050440;Sutamarch n;R. Sutamarch n;1963;17,5;112,5;121,5;142,5;237;43,5;25,5;14,5;46;95,5;131;18;1005;83,75;83,75
La Esperanza;2120647;1012750;961000;La Mesa;R. Apulo;1995;17,5;85,1;248,8;289,3;221,3;88,3;55,4;154,2;137,5;209,4;184;250,5;1941,3;161,78;161,78
Zipaquir ;2120074;1047850;1007620;Zipaquir ;R. Negro;1988;12,8;50,2;26,5;122,7;14,4;50;74,6;63,4;62,3;110,2;97,1;88,8;773;64,42;64,42
El Pino;2401716;1074000;1026000;Sutatausa;R. Suta;1975;3,5;50,1;69;71,6;68,8;25,6;24,7;45,7;37,5;132,7;66;122,3;717,5;59,79;59,79
Guarani El Pe¤¢n;2120060;980870;976070;Sibat‚;Emb. Mu¤a;1971;181;56;48;92;153;28;45;57;60;73;128;108;1029;85,75;85,75
Sutamarch n;2401029;1113200;1050440;Sutamarch n;R. Sutamarch n;1979;25;60;100;120;122;88;35;90;36;260;190;58;1184;98,67;98,67
Madrid;2120139;1016000;975188;Madrid;R. Bojac ;1976;13;42;65,5;69,5;58,4;0;17;0;30,5;41;72;10;418,9;34,91;41,89
Los Pinos;2401116;1000000;1000000;Suesca;Lag. Suesca;2018;71;42;81;178;0;0;0;0;0;0;0;0;372;31;93
Sop¢ Yerbabuenita;2120014;1035140;1014527;Sop¢;R. Teusac ;1950;115;82;117;80;133;96;90;57;74;84;82;45;1055;87,92;87,92
Negrete;2306308;991879;1055051;Pacho;Rionegro;2009;99,4;238,1;330,7;178,2;48,1;25,3;11,8;28,2;43,3;153,5;226,8;56,4;1439,8;119,98;119,98
Tota;3509506;1107000;1121000;Tota;Lag. Tota;1987;7;10,9;23,8;78,7;136,4;52,3;58,4;39,5;44,4;123,3;58,6;25;658,3;54,86;54,86
Esclusa Tol¢n;2401518;1113740;1031620;Chiquinquir ;R. Su rez;1982;48,7;115;117,1;145,9;134,4;38;31,7;10,1;53,1;59,5;45,1;38,2;836,8;69,73;69,73
Zipaquir ;2120074;1047850;1007620;Zipaquir ;R. Negro;1979;0;0;52;169,5;53;105,5;32;65;31;178,8;152,8;0;839,6;69,97;93,29
Esclusa Tol¢n;2401518;1113740;1031620;Chiquinquir ;R. Su rez;1960;63,2;26,8;82,3;202,6;144,5;73,7;90,9;84,8;48,2;130,1;89,4;89,2;1125,7;93,81;93,81
Edificio CAR;2120058;1000000;1000000;Santafe de Bogot ;Bogot ;1997;12,1;9,4;21,7;23,5;9;3,1;29,2;0;0;0,7;109;2,6;220,3;18,36;22,03
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1966;11;21,5;82,5;73,6;100;92,5;81;58;81;147;137;15;900,1;75,01;75,01
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1967;32;18;83;117;91;60;22;17;49;74,5;74;73,8;711,3;59,28;59,28
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1968;8;24;47;96;109;126;56;41;110;114;69;26;826;68,83;68,83
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1969;30;67;46;155;115;92;35;3;134;95;110;33;915;76,25;76,25
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1970;36;11;22;26;73;47;24;19;32;73;69;115;547;45,58;45,58
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1971;101;22;79,4;90;76;26;40;32;141;88;269;68;1032,4;86,03;86,03
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1972;43,1;12,4;34;112;49;33;15;42;28;27;70;11;476,5;39,71;39,71
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1973;20;0;75;264;81;112;69,4;153;336;174;184;41;1509,4;125,78;137,22
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1974;4;149;121;203;71;129;63;51;181;116;154;25;1267;105,58;105,58
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1975;18;55;123,1;72;87;67;137;99;106;100;106;142;1112,1;92,68;92,68
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1976;51;54;121;215;113;50;82;17;71;177;88;45;1084;90,33;90,33
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1977;25;15;62;87;153;81;60;44;187;191;198;12;1115;92,92;92,92
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1978;14;56;143;153;190;102;72;41;67;7;36;40;921;76,75;76,75
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1979;13;38;105;159;115;112;31;161;91;259;193;38;1315;109,58;109,58
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1980;35;47;23;76;83;71;20;33;73;28;61;47;597;49,75;49,75
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1981;13;26;60;165;129;72;18;50;20;29;76;21;679;56,58;56,58
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1982;45;42;84;96;94;27;78;39;38;78;34;33;688;57,33;57,33
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1983;10;20;29;154;52;33;25;11;0;7;20;23;384;32;34,91
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1984;49;43;96;92;91;49;33;75;101;27;59;3;718;59,83;59,83
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1985;29;0;18;22;71;28;7;23;52;76;49;24;399;33,25;36,27
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1986;13;23;12;31;48;88;64;21;30;85;34;12;461;38,42;38,42
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1987;15;29;7;66;56;6;80;37;81;134;89;29;629;52,42;52,42
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1988;5;37;19;75;46;100;34;40;68;54;57;47;582;48,5;48,5
Pozo Azul;2120181;969200;917550;Girardot;R. Bogot ;1992;8;22;18,7;100,6;123,7;1,3;9,8;15,9;258,3;52,8;85,6;24;720,7;60,06;60,06
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1989;39;31;85;53;55;60;44;34;51;75;19;30;576;48;48
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1990;12;57;73;15;79;40;65;31;14;153;70;57;666;55,5;55,5
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1991;28;14;146;46;68;32;111;45;25;58;75;22;670;55,83;55,83
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1992;16;24;0;27;18,5;11;15;33;40;31;65;65;345,5;28,79;31,41
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1993;22;22;18;99;199;73;57;37;37;15;75;50;704;58,67;58,67
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1994;65;66;61;93;82;62;50;32;80;146;142;12;891;74,25;74,25
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1995;17;22;188;85;48;47;39;147;52;94;91;113;943;78,58;78,58
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1996;19;55;119;120;158;123;58;24;43;208;58;78;1063;88,58;88,58
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1997;83;5;40;137;43;13,5;41;17,9;41;72;86,5;8;587,9;48,99;48,99
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1998;0;80;89;105,5;185;34,5;74,5;54;28;170;141;135;1096,5;91,38;99,68
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;1999;81;147;91;150;53;130;63;109;140;231;84;139;1418;118,17;118,17
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;2000;19;123;145;107;123;69;95;64;96;98;61;17;1017;84,75;84,75
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;2001;21;13;117;15;96;30;55;12,5;102,5;91;42;106;701;58,42;58,42
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;2002;7;24,5;70;26,7;9,8;12,9;8,3;2,2;5,6;6,3;3,6;2,9;179,8;14,98;14,98
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;2003;0;2,4;7,9;191;71;42,5;34;21;24;34;47;60;534,8;44,57;48,62
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;2004;9;14;22;64;30;11;14;12;12;56,5;28;6;278,5;23,21;23,21
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;2005;23,5;10;34;86,5;97,5;27;84;0;0;0;0;0;362,5;30,21;51,79
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;2006;18,5;9;170,5;238;139;36;0;12,5;21;86;157;93;980,5;81,71;89,14
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;2007;31;18;54;199;36;35;25;43;10;158;57;94;760;63,33;63,33
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;2008;42;43;84;125;205;69;81;79;51;152;105;92;1128;94;94
Tres Esquinas;2401044;1087270;1025000;Susa;R. Susa;2009;26;78;116;78;63;94;41;121;48;116;41;63;885;73,75;73,75
